"id","account_id","classification_id","assigned_by","assignment_type","confidence_score","notes","batch_id","is_active","created_at","updated_at"
"585","1225","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"586","1170","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"587","1127","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"588","707","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"589","1100","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"590","1046","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"591","438","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"592","840","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"593","1186","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"594","983","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"595","443","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"596","1117","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"597","462","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"598","691","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"599","453","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"600","877","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"601","1036","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"602","964","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"603","455","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"604","467","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"605","914","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"606","1237","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"607","1240","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"608","491","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"609","938","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"610","1216","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"611","295","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"612","296","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"613","297","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"614","300","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"615","301","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"616","941","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"617","1076","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"618","947","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"619","949","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"620","950","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"621","508","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"622","951","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"623","715","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"624","1245","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"625","517","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"626","525","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"627","1249","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"628","535","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"629","796","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"630","799","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"631","946","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"632","1227","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"633","801","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"634","1233","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"635","1172","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"636","1176","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"637","996","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"638","997","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"639","998","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"640","591","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"641","813","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"642","1179","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"643","593","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"644","594","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"645","815","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"646","957","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"647","267","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"648","729","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"649","306","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"650","308","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"651","1138","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"652","636","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"653","310","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"654","311","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"655","312","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"656","1164","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"657","313","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"658","885","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"659","284","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"660","1181","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"661","1184","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"662","1187","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"663","1188","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"664","1192","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"665","1035","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"666","1037","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"667","866","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"668","718","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"669","855","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"670","1247","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"671","1195","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"672","307","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"673","1196","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"674","1199","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"675","916","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"676","920","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"677","921","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"678","934","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"679","1214","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"680","1236","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"681","1226","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"682","1241","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"683","1244","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"684","1215","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"685","1065","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"686","1171","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"687","1066","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"688","1067","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"689","962","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"690","1074","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"691","932","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"692","1069","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"693","970","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"694","955","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"695","1083","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"696","1002","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"697","973","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"698","1090","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"699","1091","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"700","1094","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"701","1095","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"702","1096","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"703","1103","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"704","978","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"705","980","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"706","1229","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"707","985","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"708","1003","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"709","979","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"710","318","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"711","451","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"712","299","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"713","1042","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"714","1194","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"715","895","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"716","1211","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"717","924","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"718","902","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"719","960","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"720","933","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"721","968","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"722","969","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"723","1079","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"724","1081","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"725","1082","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"726","942","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"727","975","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"728","1102","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:37.1+00","24/9/2025 02:01:41+00"
"901","1576","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"902","1577","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"903","1661","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"904","130","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"905","1581","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"906","1666","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"907","1675","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"908","1595","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"909","1596","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"910","1692","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"911","1693","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"912","1694","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"913","1695","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"914","1696","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"915","158","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"916","104","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"917","156","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"918","1644","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"919","1537","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"920","1653","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"921","1662","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"922","1529","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"923","1535","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"924","1540","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"925","1539","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"926","1589","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"927","1669","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"928","1676","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"929","1677","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"930","150","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"931","1590","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"932","1592","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"933","1593","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
